user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
85,4,basic,9.99,paid,9.99,True
86,4,basic,9.99,paid,9.99,True
87,4,pro,19.99,paid,19.99,True
88,4,pro,19.99,failed,0.0,False
89,4,premium,29.99,paid,29.99,True
90,4,basic,9.99,paid,9.99,True
91,4,basic,9.99,paid,9.99,True
92,4,pro,19.99,paid,19.99,True
93,4,pro,19.99,paid,19.99,True
94,4,pro,19.99,paid,19.99,True
95,4,pro,19.99,paid,19.99,True
96,4,basic,9.99,paid,9.99,True
97,4,pro,19.99,paid,19.99,True
98,4,basic,9.99,paid,9.99,True
99,4,basic,9.99,paid,9.99,True
100,4,basic,9.99,failed,0.0,False
101,4,basic,9.99,paid,9.99,True
102,4,pro,19.99,paid,19.99,True
103,4,basic,9.99,failed,0.0,False
104,4,pro,19.99,paid,19.99,True
105,4,premium,29.99,paid,29.99,True
106,4,basic,9.99,failed,0.0,False
107,4,basic,9.99,failed,0.0,False
108,4,pro,19.99,paid,19.99,True
109,4,basic,9.99,failed,0.0,False
110,4,basic,9.99,paid,9.99,True
111,4,basic,9.99,paid,9.99,True
112,4,basic,9.99,paid,9.99,True
113,4,premium,29.99,paid,29.99,True
114,4,pro,19.99,paid,19.99,True
115,4,pro,19.99,paid,19.99,True
116,4,premium,29.99,paid,29.99,True
117,4,pro,19.99,paid,19.99,True
118,4,basic,9.99,paid,9.99,True
119,4,premium,29.99,paid,29.99,True
120,4,pro,19.99,failed,0.0,True
121,4,pro,19.99,paid,19.99,True
122,4,premium,29.99,paid,29.99,True
123,4,basic,9.99,failed,0.0,True
124,4,basic,9.99,failed,0.0,False
125,4,basic,9.99,paid,9.99,True
126,4,basic,9.99,paid,9.99,True
127,4,pro,19.99,paid,19.99,True
128,4,premium,29.99,paid,29.99,True
129,4,basic,9.99,paid,9.99,True
130,4,pro,19.99,paid,19.99,True
131,4,basic,9.99,paid,9.99,True
132,4,basic,9.99,paid,9.99,True
133,4,basic,9.99,paid,9.99,True
134,4,basic,9.99,failed,0.0,False
135,4,premium,29.99,paid,29.99,True
136,4,basic,9.99,paid,9.99,True
137,4,pro,19.99,paid,19.99,True
138,4,pro,19.99,paid,19.99,True
139,4,basic,9.99,paid,9.99,True
140,4,premium,29.99,paid,29.99,True
141,4,premium,29.99,paid,29.99,True
142,4,basic,9.99,paid,9.99,True
143,4,basic,9.99,failed,0.0,False
144,4,basic,9.99,paid,9.99,True
145,4,basic,9.99,paid,9.99,True
146,4,basic,9.99,failed,0.0,True
147,4,pro,19.99,failed,0.0,False
148,4,pro,19.99,paid,19.99,True
149,4,basic,9.99,paid,9.99,True
150,4,basic,9.99,failed,0.0,True
151,4,premium,29.99,paid,29.99,True
152,4,basic,9.99,paid,9.99,True
153,4,basic,9.99,paid,9.99,True
154,4,basic,9.99,paid,9.99,True
155,4,premium,29.99,paid,29.99,True
156,4,basic,9.99,paid,9.99,True
157,4,pro,19.99,paid,19.99,True
158,4,pro,19.99,paid,19.99,True
159,4,basic,9.99,paid,9.99,True
160,4,pro,19.99,paid,19.99,True
161,4,basic,9.99,failed,0.0,False
162,4,pro,19.99,paid,19.99,True
163,4,pro,19.99,paid,19.99,True
164,4,pro,19.99,failed,0.0,True
165,4,basic,9.99,paid,9.99,True
166,4,pro,19.99,paid,19.99,True
167,4,basic,9.99,paid,9.99,True
168,4,basic,9.99,paid,9.99,True
169,4,basic,9.99,failed,0.0,True
170,4,pro,19.99,failed,0.0,False
171,4,pro,19.99,paid,19.99,True
172,4,basic,9.99,paid,9.99,True
173,4,pro,19.99,paid,19.99,True
174,4,basic,9.99,paid,9.99,True
175,4,pro,19.99,paid,19.99,True
176,4,basic,9.99,paid,9.99,True
177,4,pro,19.99,failed,0.0,False
178,4,basic,9.99,paid,9.99,True
179,4,premium,29.99,paid,29.99,True
180,4,basic,9.99,paid,9.99,True
181,4,basic,9.99,paid,9.99,True
182,4,basic,9.99,paid,9.99,True
183,4,premium,29.99,paid,29.99,True
184,4,premium,29.99,paid,29.99,True
185,4,basic,9.99,paid,9.99,True
186,4,pro,19.99,paid,19.99,True
187,4,pro,19.99,paid,19.99,True
188,4,pro,19.99,paid,19.99,True
189,4,pro,19.99,paid,19.99,True
190,4,basic,9.99,paid,9.99,True
191,4,basic,9.99,paid,9.99,True
192,4,premium,29.99,paid,29.99,True
193,4,premium,29.99,paid,29.99,True
194,4,pro,19.99,paid,19.99,True
195,4,basic,9.99,paid,9.99,True
196,4,basic,9.99,failed,0.0,False
197,4,pro,19.99,paid,19.99,True
198,4,premium,29.99,paid,29.99,True
199,4,premium,29.99,paid,29.99,True
200,4,pro,19.99,failed,0.0,False
201,4,pro,19.99,paid,19.99,True
202,4,basic,9.99,paid,9.99,True
203,4,basic,9.99,paid,9.99,True
204,4,premium,29.99,paid,29.99,True
205,4,pro,19.99,paid,19.99,True
206,4,basic,9.99,paid,9.99,True
207,4,basic,9.99,paid,9.99,True
208,4,pro,19.99,paid,19.99,True
209,4,basic,9.99,paid,9.99,True
210,4,basic,9.99,failed,0.0,True
211,4,pro,19.99,paid,19.99,True
212,4,pro,19.99,paid,19.99,True
213,4,pro,19.99,paid,19.99,True
214,4,basic,9.99,paid,9.99,True
215,4,pro,19.99,paid,19.99,True
216,4,basic,9.99,paid,9.99,True
217,4,basic,9.99,paid,9.99,True
218,4,pro,19.99,failed,0.0,False
219,4,pro,19.99,paid,19.99,True
220,4,pro,19.99,paid,19.99,True
221,4,pro,19.99,paid,19.99,True
222,4,pro,19.99,paid,19.99,True
223,4,basic,9.99,paid,9.99,True
224,4,basic,9.99,paid,9.99,True
225,4,basic,9.99,paid,9.99,True
226,4,basic,9.99,paid,9.99,True
227,4,premium,29.99,paid,29.99,True
228,4,basic,9.99,paid,9.99,True
229,4,premium,29.99,paid,29.99,True
230,4,pro,19.99,paid,19.99,True
231,4,pro,19.99,paid,19.99,True
232,4,pro,19.99,paid,19.99,True
233,4,pro,19.99,failed,0.0,True
234,4,basic,9.99,paid,9.99,True
235,4,basic,9.99,paid,9.99,True
236,4,pro,19.99,failed,0.0,True
237,4,basic,9.99,paid,9.99,True
238,4,basic,9.99,failed,0.0,False
239,4,pro,19.99,paid,19.99,True
240,4,basic,9.99,paid,9.99,True
241,4,premium,29.99,paid,29.99,True
242,4,premium,29.99,paid,29.99,True
243,4,premium,29.99,paid,29.99,True
244,4,basic,9.99,paid,9.99,True
245,4,basic,9.99,paid,9.99,True
246,4,premium,29.99,paid,29.99,True
247,4,basic,9.99,paid,9.99,True
248,4,premium,29.99,paid,29.99,True
249,4,premium,29.99,paid,29.99,True
250,4,premium,29.99,paid,29.99,True
251,4,basic,9.99,paid,9.99,True
252,4,basic,9.99,paid,9.99,True
253,4,premium,29.99,paid,29.99,True
254,4,basic,9.99,paid,9.99,True
255,4,basic,9.99,paid,9.99,True
256,4,pro,19.99,failed,0.0,False
257,4,premium,29.99,failed,0.0,False
258,4,pro,19.99,paid,19.99,True
259,4,pro,19.99,paid,19.99,True
260,4,basic,9.99,paid,9.99,True
261,4,pro,19.99,failed,0.0,False
262,4,premium,29.99,paid,29.99,True
263,4,basic,9.99,paid,9.99,True
264,4,pro,19.99,paid,19.99,True
265,4,premium,29.99,failed,0.0,False
266,4,pro,19.99,failed,0.0,False
267,4,pro,19.99,paid,19.99,True
268,4,pro,19.99,paid,19.99,True
269,4,basic,9.99,paid,9.99,True
270,4,basic,9.99,paid,9.99,True
271,4,pro,19.99,paid,19.99,True
272,4,pro,19.99,paid,19.99,True
273,4,premium,29.99,paid,29.99,True
274,4,premium,29.99,paid,29.99,True
275,4,pro,19.99,failed,0.0,False
276,4,pro,19.99,failed,0.0,True
277,4,pro,19.99,paid,19.99,True
278,4,pro,19.99,paid,19.99,True
279,4,pro,19.99,paid,19.99,True
280,4,pro,19.99,paid,19.99,True
281,4,premium,29.99,paid,29.99,True
282,4,basic,9.99,paid,9.99,True
283,4,basic,9.99,paid,9.99,True
284,4,basic,9.99,paid,9.99,True
285,4,pro,19.99,paid,19.99,True
286,4,basic,9.99,paid,9.99,True
287,4,basic,9.99,paid,9.99,True
288,4,pro,19.99,paid,19.99,True
289,4,basic,9.99,paid,9.99,True
290,4,pro,19.99,paid,19.99,True
291,4,basic,9.99,failed,0.0,True
292,4,basic,9.99,paid,9.99,True
293,4,pro,19.99,paid,19.99,True
294,4,basic,9.99,failed,0.0,False
295,4,basic,9.99,paid,9.99,True
296,4,pro,19.99,paid,19.99,True
297,4,pro,19.99,paid,19.99,True
298,4,basic,9.99,paid,9.99,True
299,4,pro,19.99,paid,19.99,True
300,4,basic,9.99,paid,9.99,True
301,4,basic,9.99,paid,9.99,True
302,4,pro,19.99,failed,0.0,True
303,4,pro,19.99,failed,0.0,True
304,4,pro,19.99,paid,19.99,True
305,4,pro,19.99,paid,19.99,True
306,4,premium,29.99,failed,0.0,False
307,4,pro,19.99,paid,19.99,True
308,4,basic,9.99,paid,9.99,True
309,4,pro,19.99,paid,19.99,True
310,4,basic,9.99,paid,9.99,True
311,4,basic,9.99,paid,9.99,True
312,4,basic,9.99,paid,9.99,True
313,4,basic,9.99,paid,9.99,True
314,4,premium,29.99,paid,29.99,True
315,4,pro,19.99,paid,19.99,True
316,4,pro,19.99,paid,19.99,True
317,4,basic,9.99,paid,9.99,True
318,4,basic,9.99,failed,0.0,True
319,4,basic,9.99,paid,9.99,True
320,4,basic,9.99,paid,9.99,True
321,4,pro,19.99,failed,0.0,False
322,4,pro,19.99,paid,19.99,True
323,4,pro,19.99,paid,19.99,True
324,4,basic,9.99,failed,0.0,False
325,4,premium,29.99,paid,29.99,True
326,4,pro,19.99,paid,19.99,True
327,4,pro,19.99,paid,19.99,True
328,4,pro,19.99,paid,19.99,True
329,4,basic,9.99,paid,9.99,True
330,4,basic,9.99,paid,9.99,True
331,4,basic,9.99,paid,9.99,True
332,4,pro,19.99,paid,19.99,True
333,4,basic,9.99,paid,9.99,True
334,4,basic,9.99,paid,9.99,True
335,4,basic,9.99,paid,9.99,True
336,4,basic,9.99,paid,9.99,True
337,4,premium,29.99,paid,29.99,True
338,4,pro,19.99,paid,19.99,True
339,4,basic,9.99,paid,9.99,True
340,4,basic,9.99,paid,9.99,True
341,4,basic,9.99,paid,9.99,True
342,4,basic,9.99,paid,9.99,True
343,4,basic,9.99,paid,9.99,True
344,4,basic,9.99,paid,9.99,True
345,4,basic,9.99,paid,9.99,True
346,4,pro,19.99,paid,19.99,True
347,4,pro,19.99,paid,19.99,True
348,4,basic,9.99,paid,9.99,True
349,4,basic,9.99,failed,0.0,False
350,4,pro,19.99,paid,19.99,True
351,4,pro,19.99,paid,19.99,True
352,4,premium,29.99,paid,29.99,True
353,4,pro,19.99,paid,19.99,True
354,4,basic,9.99,paid,9.99,True
355,4,basic,9.99,paid,9.99,True
356,4,pro,19.99,paid,19.99,True
357,4,basic,9.99,paid,9.99,True
358,4,pro,19.99,paid,19.99,True
359,4,premium,29.99,paid,29.99,True
360,4,pro,19.99,failed,0.0,True
361,4,basic,9.99,paid,9.99,True
362,4,pro,19.99,paid,19.99,True
363,4,basic,9.99,paid,9.99,True
364,4,pro,19.99,paid,19.99,True
365,4,premium,29.99,paid,29.99,True
366,4,basic,9.99,failed,0.0,False
367,4,premium,29.99,failed,0.0,True
368,4,premium,29.99,paid,29.99,True
369,4,basic,9.99,paid,9.99,True
370,4,basic,9.99,paid,9.99,True
371,4,basic,9.99,paid,9.99,True
372,4,basic,9.99,paid,9.99,True
373,4,basic,9.99,paid,9.99,True
374,4,pro,19.99,paid,19.99,True
375,4,basic,9.99,paid,9.99,True
376,4,basic,9.99,paid,9.99,True
377,4,pro,19.99,paid,19.99,True
378,4,basic,9.99,paid,9.99,True
379,4,pro,19.99,paid,19.99,True
380,4,basic,9.99,failed,0.0,True
381,4,basic,9.99,failed,0.0,False
382,4,pro,19.99,paid,19.99,True
383,4,pro,19.99,paid,19.99,True
384,4,premium,29.99,paid,29.99,True
385,4,pro,19.99,paid,19.99,True
386,4,pro,19.99,paid,19.99,True
387,4,basic,9.99,paid,9.99,True
388,4,basic,9.99,paid,9.99,True
389,4,pro,19.99,paid,19.99,True
390,4,pro,19.99,paid,19.99,True
391,4,premium,29.99,paid,29.99,True
392,4,basic,9.99,paid,9.99,True
393,4,basic,9.99,paid,9.99,True
394,4,pro,19.99,paid,19.99,True
395,4,basic,9.99,paid,9.99,True
396,4,premium,29.99,paid,29.99,True
397,4,premium,29.99,paid,29.99,True
398,4,basic,9.99,paid,9.99,True
399,4,pro,19.99,paid,19.99,True
400,4,pro,19.99,paid,19.99,True
401,4,basic,9.99,paid,9.99,True
402,4,premium,29.99,paid,29.99,True
403,4,pro,19.99,paid,19.99,True
404,4,pro,19.99,failed,0.0,True
405,4,basic,9.99,paid,9.99,True
406,4,premium,29.99,paid,29.99,True
407,4,basic,9.99,paid,9.99,True
408,4,basic,9.99,failed,0.0,True
409,4,premium,29.99,paid,29.99,True
410,4,basic,9.99,paid,9.99,True
411,4,basic,9.99,paid,9.99,True
412,4,premium,29.99,paid,29.99,True
413,4,premium,29.99,paid,29.99,True
414,4,pro,19.99,paid,19.99,True
415,4,pro,19.99,paid,19.99,True
416,4,basic,9.99,paid,9.99,True
417,4,basic,9.99,paid,9.99,True
418,4,basic,9.99,paid,9.99,True
419,4,pro,19.99,paid,19.99,True
420,4,pro,19.99,paid,19.99,True
421,4,pro,19.99,paid,19.99,True
422,4,pro,19.99,paid,19.99,True
423,4,basic,9.99,paid,9.99,True
424,4,basic,9.99,paid,9.99,True
425,4,basic,9.99,failed,0.0,False
426,4,pro,19.99,paid,19.99,True
427,4,basic,9.99,paid,9.99,True
428,4,premium,29.99,paid,29.99,True
429,4,basic,9.99,paid,9.99,True
430,4,basic,9.99,failed,0.0,False
431,4,basic,9.99,paid,9.99,True
432,4,pro,19.99,paid,19.99,True
433,4,pro,19.99,paid,19.99,True
434,4,basic,9.99,paid,9.99,True
435,4,basic,9.99,paid,9.99,True
436,4,pro,19.99,paid,19.99,True
437,4,basic,9.99,paid,9.99,True
438,4,pro,19.99,paid,19.99,True
439,4,pro,19.99,paid,19.99,True
440,4,basic,9.99,paid,9.99,True
441,4,basic,9.99,failed,0.0,False
442,4,premium,29.99,paid,29.99,True
443,4,basic,9.99,paid,9.99,True
444,4,basic,9.99,paid,9.99,True
445,4,pro,19.99,paid,19.99,True
446,4,premium,29.99,failed,0.0,True
447,4,premium,29.99,paid,29.99,True
448,4,pro,19.99,paid,19.99,True
449,4,basic,9.99,paid,9.99,True
450,4,basic,9.99,paid,9.99,True
451,4,pro,19.99,paid,19.99,True
452,4,pro,19.99,paid,19.99,True
453,4,basic,9.99,paid,9.99,True
454,4,premium,29.99,paid,29.99,True
455,4,basic,9.99,paid,9.99,True
456,4,basic,9.99,paid,9.99,True
457,4,basic,9.99,paid,9.99,True
458,4,basic,9.99,paid,9.99,True
459,4,basic,9.99,failed,0.0,False
460,4,basic,9.99,paid,9.99,True
461,4,basic,9.99,paid,9.99,True
462,4,pro,19.99,failed,0.0,True
463,4,pro,19.99,paid,19.99,True
464,4,pro,19.99,paid,19.99,True
465,4,premium,29.99,paid,29.99,True
466,4,basic,9.99,paid,9.99,True
467,4,basic,9.99,paid,9.99,True
468,4,premium,29.99,paid,29.99,True
469,4,basic,9.99,paid,9.99,True
470,4,premium,29.99,paid,29.99,True
471,4,basic,9.99,paid,9.99,True
472,4,premium,29.99,paid,29.99,True
473,4,basic,9.99,paid,9.99,True
474,4,premium,29.99,paid,29.99,True
475,4,pro,19.99,paid,19.99,True
476,4,premium,29.99,paid,29.99,True
477,4,basic,9.99,paid,9.99,True
478,4,pro,19.99,paid,19.99,True
479,4,premium,29.99,paid,29.99,True
480,4,pro,19.99,paid,19.99,True
481,4,pro,19.99,paid,19.99,True
482,4,pro,19.99,paid,19.99,True
483,4,basic,9.99,paid,9.99,True
484,4,pro,19.99,paid,19.99,True
485,4,pro,19.99,paid,19.99,True
486,4,premium,29.99,paid,29.99,True
487,4,basic,9.99,paid,9.99,True
488,4,basic,9.99,paid,9.99,True
489,4,premium,29.99,paid,29.99,True
490,4,premium,29.99,paid,29.99,True
491,4,basic,9.99,failed,0.0,True
492,4,pro,19.99,paid,19.99,True
493,4,basic,9.99,paid,9.99,True
494,4,basic,9.99,paid,9.99,True
495,4,basic,9.99,paid,9.99,True
496,4,basic,9.99,paid,9.99,True
497,4,pro,19.99,paid,19.99,True
498,4,basic,9.99,paid,9.99,True
499,4,premium,29.99,paid,29.99,True
500,4,premium,29.99,paid,29.99,True
501,4,pro,19.99,paid,19.99,True
502,4,pro,19.99,paid,19.99,True
503,4,basic,9.99,paid,9.99,True
504,4,pro,19.99,paid,19.99,True
505,4,pro,19.99,paid,19.99,True
506,4,basic,9.99,failed,0.0,False
507,4,premium,29.99,paid,29.99,True
508,4,pro,19.99,paid,19.99,True
509,4,premium,29.99,paid,29.99,True
510,4,pro,19.99,paid,19.99,True
511,4,pro,19.99,paid,19.99,True
512,4,basic,9.99,paid,9.99,True
513,4,premium,29.99,paid,29.99,True
514,4,premium,29.99,paid,29.99,True
515,4,basic,9.99,failed,0.0,False
516,4,basic,9.99,paid,9.99,True
517,4,basic,9.99,paid,9.99,True
518,4,pro,19.99,paid,19.99,True
519,4,premium,29.99,paid,29.99,True
520,4,basic,9.99,paid,9.99,True
521,4,pro,19.99,paid,19.99,True
522,4,basic,9.99,paid,9.99,True
523,4,premium,29.99,paid,29.99,True
524,4,pro,19.99,paid,19.99,True
525,4,pro,19.99,paid,19.99,True
526,4,basic,9.99,paid,9.99,True
527,4,basic,9.99,paid,9.99,True
528,4,basic,9.99,paid,9.99,True
529,4,basic,9.99,failed,0.0,False
530,4,premium,29.99,paid,29.99,True
531,4,pro,19.99,paid,19.99,True
532,4,premium,29.99,paid,29.99,True
533,4,premium,29.99,paid,29.99,True
534,4,pro,19.99,paid,19.99,True
535,4,pro,19.99,paid,19.99,True
536,4,premium,29.99,paid,29.99,True
537,4,pro,19.99,paid,19.99,True
538,4,basic,9.99,paid,9.99,True
539,4,basic,9.99,paid,9.99,True
540,4,basic,9.99,paid,9.99,True
541,4,premium,29.99,paid,29.99,True
542,4,pro,19.99,failed,0.0,True
543,4,basic,9.99,failed,0.0,True
544,4,pro,19.99,paid,19.99,True
545,4,pro,19.99,paid,19.99,True
546,4,basic,9.99,paid,9.99,True
547,4,basic,9.99,paid,9.99,True
548,4,pro,19.99,paid,19.99,True
549,4,pro,19.99,paid,19.99,True
550,4,pro,19.99,paid,19.99,True
551,4,pro,19.99,paid,19.99,True
552,4,premium,29.99,paid,29.99,True
553,4,pro,19.99,failed,0.0,True
554,4,pro,19.99,paid,19.99,True
555,4,premium,29.99,paid,29.99,True
556,4,basic,9.99,paid,9.99,True
557,4,basic,9.99,paid,9.99,True
558,4,basic,9.99,paid,9.99,True
559,4,pro,19.99,paid,19.99,True
560,4,pro,19.99,paid,19.99,True
561,4,pro,19.99,paid,19.99,True
562,4,basic,9.99,paid,9.99,True
563,4,basic,9.99,paid,9.99,True
564,4,basic,9.99,paid,9.99,True
565,4,basic,9.99,paid,9.99,True
566,4,pro,19.99,paid,19.99,True
567,4,basic,9.99,failed,0.0,False
568,4,basic,9.99,paid,9.99,True
569,4,premium,29.99,paid,29.99,True
570,4,basic,9.99,paid,9.99,True
571,4,pro,19.99,paid,19.99,True
572,4,pro,19.99,paid,19.99,True
573,4,basic,9.99,paid,9.99,True
574,4,pro,19.99,paid,19.99,True
575,4,premium,29.99,paid,29.99,True
576,4,premium,29.99,paid,29.99,True
577,4,basic,9.99,paid,9.99,True
578,4,premium,29.99,paid,29.99,True
579,4,basic,9.99,paid,9.99,True
580,4,basic,9.99,paid,9.99,True
581,4,basic,9.99,failed,0.0,True
582,4,premium,29.99,failed,0.0,False
583,4,basic,9.99,paid,9.99,True
584,4,basic,9.99,paid,9.99,True
585,4,pro,19.99,paid,19.99,True
586,4,basic,9.99,paid,9.99,True
587,4,basic,9.99,paid,9.99,True
588,4,basic,9.99,paid,9.99,True
589,4,basic,9.99,paid,9.99,True
590,4,basic,9.99,paid,9.99,True
591,4,basic,9.99,paid,9.99,True
592,4,pro,19.99,paid,19.99,True
593,4,basic,9.99,paid,9.99,True
594,4,basic,9.99,paid,9.99,True
595,4,premium,29.99,paid,29.99,True
596,4,basic,9.99,paid,9.99,True
597,4,pro,19.99,paid,19.99,True
598,4,basic,9.99,failed,0.0,False
599,4,basic,9.99,paid,9.99,True
600,4,basic,9.99,paid,9.99,True
601,4,basic,9.99,paid,9.99,True
602,4,basic,9.99,failed,0.0,False
603,4,basic,9.99,paid,9.99,True
604,4,basic,9.99,paid,9.99,True
605,4,basic,9.99,paid,9.99,True
606,4,basic,9.99,paid,9.99,True
607,4,basic,9.99,paid,9.99,True
608,4,basic,9.99,paid,9.99,True
609,4,pro,19.99,paid,19.99,True
610,4,pro,19.99,paid,19.99,True
611,4,basic,9.99,paid,9.99,True
612,4,pro,19.99,failed,0.0,True
613,4,pro,19.99,paid,19.99,True
614,4,basic,9.99,failed,0.0,True
615,4,premium,29.99,paid,29.99,True
616,4,premium,29.99,paid,29.99,True
617,4,basic,9.99,paid,9.99,True
618,4,basic,9.99,paid,9.99,True
619,4,pro,19.99,paid,19.99,True
620,4,pro,19.99,paid,19.99,True
621,4,basic,9.99,paid,9.99,True
622,4,basic,9.99,paid,9.99,True
623,4,basic,9.99,failed,0.0,True
624,4,basic,9.99,paid,9.99,True
625,4,pro,19.99,paid,19.99,True
626,4,basic,9.99,paid,9.99,True
627,4,basic,9.99,paid,9.99,True
628,4,pro,19.99,paid,19.99,True
629,4,basic,9.99,paid,9.99,True
630,4,basic,9.99,paid,9.99,True
631,4,pro,19.99,paid,19.99,True
632,4,premium,29.99,paid,29.99,True
633,4,pro,19.99,paid,19.99,True
634,4,pro,19.99,paid,19.99,True
635,4,basic,9.99,paid,9.99,True
636,4,basic,9.99,paid,9.99,True
637,4,pro,19.99,paid,19.99,True
638,4,basic,9.99,paid,9.99,True
639,4,basic,9.99,paid,9.99,True
640,4,basic,9.99,failed,0.0,False
641,4,basic,9.99,paid,9.99,True
642,4,basic,9.99,failed,0.0,False
643,4,basic,9.99,paid,9.99,True
644,4,basic,9.99,paid,9.99,True
645,4,basic,9.99,failed,0.0,False
646,4,premium,29.99,paid,29.99,True
647,4,pro,19.99,paid,19.99,True
648,4,pro,19.99,paid,19.99,True
649,4,pro,19.99,paid,19.99,True
650,4,basic,9.99,paid,9.99,True
651,4,basic,9.99,paid,9.99,True
652,4,pro,19.99,paid,19.99,True
653,4,pro,19.99,paid,19.99,True
654,4,pro,19.99,failed,0.0,False
655,4,basic,9.99,paid,9.99,True
656,4,basic,9.99,paid,9.99,True
657,4,basic,9.99,paid,9.99,True
658,4,basic,9.99,paid,9.99,True
659,4,pro,19.99,paid,19.99,True
660,4,pro,19.99,paid,19.99,True
661,4,basic,9.99,failed,0.0,False
662,4,premium,29.99,paid,29.99,True
663,4,pro,19.99,paid,19.99,True
664,4,basic,9.99,paid,9.99,True
665,4,basic,9.99,paid,9.99,True
666,4,basic,9.99,failed,0.0,False
667,4,basic,9.99,paid,9.99,True
668,4,basic,9.99,paid,9.99,True
669,4,basic,9.99,paid,9.99,True
670,4,basic,9.99,paid,9.99,True
671,4,basic,9.99,paid,9.99,True
672,4,premium,29.99,paid,29.99,True
673,4,basic,9.99,paid,9.99,True
674,4,pro,19.99,paid,19.99,True
675,4,basic,9.99,paid,9.99,True
676,4,premium,29.99,paid,29.99,True
677,4,basic,9.99,paid,9.99,True
678,4,basic,9.99,paid,9.99,True
679,4,premium,29.99,paid,29.99,True
680,4,premium,29.99,paid,29.99,True
681,4,pro,19.99,paid,19.99,True
682,4,basic,9.99,paid,9.99,True
683,4,basic,9.99,paid,9.99,True
684,4,pro,19.99,paid,19.99,True
685,4,premium,29.99,paid,29.99,True
686,4,pro,19.99,paid,19.99,True
687,4,pro,19.99,paid,19.99,True
688,4,basic,9.99,paid,9.99,True
689,4,pro,19.99,failed,0.0,True
690,4,basic,9.99,paid,9.99,True
691,4,basic,9.99,paid,9.99,True
692,4,basic,9.99,paid,9.99,True
693,4,pro,19.99,paid,19.99,True
694,4,basic,9.99,paid,9.99,True
695,4,basic,9.99,paid,9.99,True
696,4,pro,19.99,paid,19.99,True
697,4,basic,9.99,paid,9.99,True
698,4,pro,19.99,paid,19.99,True
699,4,basic,9.99,paid,9.99,True
700,4,basic,9.99,paid,9.99,True
701,4,pro,19.99,paid,19.99,True
702,4,basic,9.99,paid,9.99,True
703,4,basic,9.99,paid,9.99,True
704,4,basic,9.99,failed,0.0,True
705,4,basic,9.99,paid,9.99,True
706,4,premium,29.99,paid,29.99,True
707,4,basic,9.99,failed,0.0,False
708,4,pro,19.99,paid,19.99,True
709,4,basic,9.99,paid,9.99,True
710,4,pro,19.99,paid,19.99,True
711,4,pro,19.99,paid,19.99,True
712,4,pro,19.99,paid,19.99,True
713,4,basic,9.99,paid,9.99,True
714,4,basic,9.99,paid,9.99,True
715,4,basic,9.99,paid,9.99,True
716,4,premium,29.99,paid,29.99,True
717,4,pro,19.99,paid,19.99,True
718,4,premium,29.99,failed,0.0,False
719,4,basic,9.99,paid,9.99,True
720,4,pro,19.99,paid,19.99,True
721,4,premium,29.99,paid,29.99,True
722,4,basic,9.99,paid,9.99,True
723,4,basic,9.99,paid,9.99,True
724,4,pro,19.99,paid,19.99,True
725,4,pro,19.99,paid,19.99,True
726,4,pro,19.99,paid,19.99,True
727,4,basic,9.99,paid,9.99,True
728,4,pro,19.99,paid,19.99,True
729,4,basic,9.99,failed,0.0,False
730,4,basic,9.99,paid,9.99,True
731,4,basic,9.99,paid,9.99,True
732,4,pro,19.99,paid,19.99,True
733,4,pro,19.99,paid,19.99,True
734,4,pro,19.99,paid,19.99,True
735,4,basic,9.99,paid,9.99,True
736,4,premium,29.99,paid,29.99,True
737,4,basic,9.99,paid,9.99,True
738,4,pro,19.99,paid,19.99,True
739,4,basic,9.99,paid,9.99,True
740,4,basic,9.99,paid,9.99,True
741,4,basic,9.99,paid,9.99,True
742,4,basic,9.99,paid,9.99,True
743,4,pro,19.99,paid,19.99,True
744,4,pro,19.99,failed,0.0,False
745,4,basic,9.99,paid,9.99,True
746,4,premium,29.99,paid,29.99,True
747,4,basic,9.99,paid,9.99,True
748,4,pro,19.99,paid,19.99,True
749,4,premium,29.99,failed,0.0,True
750,4,pro,19.99,paid,19.99,True
751,4,basic,9.99,paid,9.99,True
752,4,premium,29.99,paid,29.99,True
753,4,pro,19.99,paid,19.99,True
754,4,basic,9.99,paid,9.99,True
755,4,basic,9.99,paid,9.99,True
756,4,pro,19.99,paid,19.99,True
757,4,pro,19.99,paid,19.99,True
758,4,pro,19.99,paid,19.99,True
759,4,premium,29.99,paid,29.99,True
760,4,pro,19.99,paid,19.99,True
761,4,basic,9.99,paid,9.99,True
762,4,basic,9.99,paid,9.99,True
763,4,basic,9.99,paid,9.99,True
764,4,pro,19.99,paid,19.99,True
765,4,basic,9.99,paid,9.99,True
766,4,pro,19.99,paid,19.99,True
767,4,pro,19.99,paid,19.99,True
768,4,premium,29.99,paid,29.99,True
769,4,basic,9.99,paid,9.99,True
770,4,pro,19.99,paid,19.99,True
771,4,basic,9.99,paid,9.99,True
772,4,pro,19.99,paid,19.99,True
773,4,basic,9.99,paid,9.99,True
774,4,basic,9.99,paid,9.99,True
775,4,pro,19.99,paid,19.99,True
776,4,basic,9.99,paid,9.99,True
777,4,basic,9.99,paid,9.99,True
778,4,pro,19.99,paid,19.99,True
779,4,pro,19.99,paid,19.99,True
780,4,pro,19.99,paid,19.99,True
781,4,pro,19.99,paid,19.99,True
782,4,pro,19.99,paid,19.99,True
